BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Class,Rad_opt_sp_index,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,universe_age_Gyr,comoving_distance_Mpc,lookback_distance_Mpc,luminosity_distance_Mpc,distance_modulus_mag,RA_sin,RA_cos,Dec_sin,ext_fuv,ext_nuv,log_nuF_fuv,log_nuF_nuv,log_nuF_g,log_nuF_r,log_nuF_i,log_nuF_z,log_nuF_y,log_nuF_Su,log_nuF_Sg,log_nuF_Sr,log_nuF_Si,log_nuF_Sz,log_nuF_J,log_nuF_H,log_nuF_K,log_nuF_w1,log_nuF_w2,log_nuF_w3,log_nuF_w4,tangent_wise,tangent_pstarrs,log_nu_radmax,i_abs,w1_abs,log_X_luminosity_W,log_nuF_X,log_gamma_luminosity_ph,log_nuF_gamma,log_radio_luminosity,log_nuF_1.4,log_nuF_143,log_nuF_4.8,nuv-g,g-r,r-i,i-z,z-y,y-w1,w1-w2,w2-w3,w3-w4,fuv-nuv,nuv-Su,Su-Sg,Sg-Sr,Sr-Si,Si-Sz,y-J,J-H,H-K,K-w1,g_var,r_var,i_var,z_var,y_var,Radio_radio_hard,IR_opt_hard,IR_UV_hard,IR_X_hard,radio_var,opt_var,shortwl_flux,radio_flux,cluster_kmeans,Anomaly
5BZBJ2015-0137,20 15 15.16,-01 37 32.59,,BLLac,0.556,-0.181,-0.132,-0.691,-0.59,-0.462,-0.37,-0.403,-0.493,0.085,0.377,0.444,0.389,0.269,0.293,,,,,,-0.8308566096640864,0.5564865624410891,-0.0283703498676505,0.8469689376826784,0.9117302931070156,,,-11.632858268575982,-11.513478123081091,-11.535650765459808,-11.554670750967542,-11.552848188556368,,,,,,-11.442757818589106,-11.454310500261212,-11.416236522200531,-11.594244100801111,-11.60441125557368,-11.690264306282844,-11.683379570301325,0.1262043942859641,-0.1985883070623006,,,,,-12.568636235841012,,-10.017137443476546,,-12.889141043268133,,-12.530214790198553,,0.5688005828857428,0.1594000854492172,0.1057001647949249,0.1186993560791016,3.9253005676269552,0.9579992294311506,2.6210002899169904,2.1659998893737784,,,,,,,1.4403004684448266,0.7739993515014589,0.8449999160766613,0.8660008316040084,0.1122016906738281,0.033599853515625,0.5002994537353516,0.2455997467041015,0.6634006500244141,-0.3589262530695798,-0.0687604901138723,,0.964224980267332,0.5981962287014257,0.3819014367933426,1.1777279517459915,1.194151212569835,2,
5BZUJ2015+3710,20 15 28.73,+37 10 59.48,,BZU,0.408,0.388,0.242,0.195,0.105,-0.008,0.163,0.101,0.13,0.409,0.205,0.329,0.553,0.243,0.45,,,,,,-0.8303070429642536,0.557306212421822,0.6043653796033358,12.74298813069913,13.681354388887952,,,,,-11.743851095049653,-11.955910759512465,-11.694968494952851,,,,,,,,,-11.378644277803067,-11.327611099934032,-11.458264336800426,-11.315379539783748,-0.0072977406879982,-0.2397255825170006,,,,,-12.18045606445813,,-9.017137443476546,,-12.518013053001944,-10.471200240902569,-11.994315534925704,,,,-0.3768990325927746,0.7664986114501957,4.819600891113279,1.1110000610351616,2.508999824523924,2.50600004196167,,,,,,,,,,,,,,0.1957988739013707,0.7431011199951207,-0.52369751807624,0.4162399951156192,,0.852844964524099,0.7743685104931163,-0.23280128249903267,1.212798496302685,2.155733722190062,1,
5BZQJ2015+6554,20 15 55.37,+65 54 52.7,2.845,BZQ,0.814,,-0.287,-0.466,-0.343,-0.188,-0.057,-0.105,-0.218,,,0.4,0.058,0.312,,2.253,6322.5667600997685,3518.362720553571,24237.513297484795,46.92244030177423,-0.8292258075428661,0.558913732256492,0.912938474567661,2.226470910788729,2.39321759089145,,,-12.460858146505668,-12.46731797903812,-12.412811159746916,-12.576110967031996,-12.558568226398164,,,,,,,,,-12.559444143525722,-12.490811096882275,-12.320264229988902,-12.148179642017633,-0.4905255689420947,0.3600234358055597,13.066308807919366,-27.988839624284,-31.918440591691223,90.3239407924053,-12.619788758288394,,,65.17106558817557,-13.02844584655394,-11.52869361707802,-12.482573155763326,,0.2542006378173909,0.3510987396240175,-0.2549993896484395,0.1579998016357429,4.02660055541992,1.1549997329711896,3.26200008392334,2.578999519348148,,,,,,,,,,,0.2480010986328125,0.4801998138427699,0.2861003875732422,0.3931999206542969,0.711898803710934,-0.5458726907906133,-0.0779999371353596,,0.1289776614061182,-0.5501245566111768,-0.6144801750901526,-0.5991293120374744,1.135519554908507,3,
5BZBJ2016-0903,20 16 24.03,-09 03 33.4,,BLLac,0.382,,,,,-1.136,,,,,,,,,,,,,,,-0.8280591114959779,0.5606408011093126,-0.1574562359819614,0.5951611869459509,0.6383042070372743,,,-11.498138188009577,-11.333998289096716,-11.599570705645354,-11.465911223379653,-11.6533284742009,,,,,,-11.738357937607663,-11.746710399553203,-11.797436296370453,-11.531844427339198,-11.572811066364697,-11.750264153694957,-11.850979439075738,0.400350425889221,0.5207891956636082,,,,,-12.522878745280336,,-9.817565088571342,,-13.97305837204097,,,,0.6806999664306659,-0.4490993499755866,0.4873988342285145,-0.3544001770019527,4.332500465393068,0.8810005187988299,2.392000198364258,1.896999835968016,,,,,,,0.9525008850097674,0.7819999008178691,0.6230002288818408,1.9749994506835904,0.4181995391845703,0.3876991271972656,0.0435009002685546,0.8666000366210938,0.215799331665039,,0.0267596392806588,,0.9500676789156426,,0.1340591821875695,1.2090477096610552,-0.23050122403177747,2,
5BZQJ2017+7440,20 17 13.08,+74 40 48.0,2.187,BZQ,0.654,,0.385,-0.522,-0.056,0.533,,,,,0.298,0.276,0.072,,,2.973,5551.413607206039,3297.4671765424187,17651.52569136036,46.23391124570208,-0.8260540327155286,0.5635909288077766,0.9644652506248872,2.0306875798657567,2.179137294186583,-11.958883744314608,-11.84411828583852,-11.689098185568168,-11.807958463657265,-11.860011257403167,-11.85343102318434,-11.906647852863008,,,,,,-11.90915813902368,-12.149910170671369,-11.991836268904631,-12.480644323579437,-12.49201120064204,-12.31146410486683,-12.206179443653376,-0.3631734215730218,0.660437637066427,13.104667554919434,-28.682310324071214,-31.426911085484782,90.03808879043152,-12.468521082957745,,,63.91993363943262,-13.178093622647676,-11.518328101606189,-12.659605464985486,1.1815354532255284,-0.0268004760742179,0.0846997070312483,0.1697007141113289,-0.0188991241455056,2.5937991714477477,0.95499992370606,3.2870006561279297,2.4119997024536133,0.7304768143208236,,,,,,1.158798828124997,0.2010009765625007,1.1449997253417994,0.0889996414184501,0.2735004425048792,0.1966991424560547,0.1604995727539062,0.1512012481689453,0.3587989807128906,-0.5184881576621905,-0.6319999432388723,-0.6478929148035188,-0.0234901176842949,-0.8629294365016819,0.4027767629635674,0.26740097376779237,0.795241223930463,3,
5BZQJ2017+0603,20 17 13.4,+06 03 07.19,1.743,BZQ,0.353,,,-1.249,,,,,,,,0.68,,,,3.703,4890.821861528265,3073.671819915708,13391.490719969284,45.63414462345473,-0.8260409171354023,0.5636101518053978,0.1054309713242759,1.2536236483940693,1.3447838486319044,,-12.06021666406039,-11.68437816603692,-11.682038035190468,-11.615370797198088,-11.664790685049574,-11.682048280109104,,,,,,-11.6727581085061,-11.774710204240703,-11.891436491682953,-12.053444387666348,-12.028011261677197,-12.13746431848988,-12.159379593189508,0.1592924502750442,-0.0577199954015307,14.992642984233584,-28.694144852336567,-31.89514430302016,88.59838012196576,-12.853871964321762,115.44664189864469,-9.290138715540284,62.31722529548223,-14.285670240254769,,-13.700057099977233,1.733581447608323,0.2762005462646542,0.3814997863769527,0.0297004089355468,0.0709989624023421,3.100300079345704,1.046999931335451,2.5620002746582,2.0939998626709,,,,,,,1.1882999725341836,0.5480008163452101,0.4579992523193414,0.9060000381469688,0.1916999816894531,0.104898452758789,0.1865997314453125,0.1063003540039062,0.1161994934082031,-0.585613140277534,-0.4126404644791073,0.0322054023831945,0.825860702644567,1.0653645302234713,1.180920021197069,0.5822736218495291,-1.3954029036550444,2,
5BZBJ2017-3753,20 17 28.69,-37 53 45.99,0.598,BLLac,0.797,,-0.437,-0.975,,,,-0.122,-0.389,,,0.136,,,,7.869,2261.9554787496268,1796.5117712437846,3613.219181771306,42.78947153569315,-0.825413717119833,0.5645282947651253,-0.6142316021997385,0.3485266076887526,0.3747914108431744,,-13.238326719175884,,,,,,,,,,,,,,-12.828244116059905,-12.812811218952588,-12.763864312386364,,-0.1203413092805656,,12.910745125045166,,-27.11347189427469,,,,,61.20593045333786,-13.397505931192718,,-12.930609437115468,,,,,,,1.0219993591308612,2.9580001831054688,,,,,,,,,,,,,,,,,-0.4668964940772504,,0.4255155002232964,,-0.4965775963618586,,-1.4704065525557506,0.2824267169308309,1,
5BZQJ2018-1109,20 18 28.01,-11 09 55.51,0.9,BZQ,0.616,,0.325,-0.796,-0.623,-0.406,-0.815,-0.667,-0.707,,,-0.017,0.115,,,6.237,3132.5690766619787,2296.857245588963,5947.505605253765,43.87167430006156,-0.8229707415397877,0.5680837601704982,-0.1936422657400414,0.468561518195015,0.501954419413849,,-12.203555715747614,-11.903338157491998,-11.971078525913128,-12.02537075447348,-12.09219060570387,-12.032808271564182,,,,,,-11.995557601914305,-12.153910109636213,-12.315436500838228,-12.111444189302093,-12.047211014484812,-12.145864281868782,-12.02937947874859,-0.0374520386881313,0.5361000005890302,13.859261740931109,-25.906674635754914,-29.987674475537627,,,,,62.36566093734052,-13.739928612014925,,-12.759825304980724,1.54452909818869,0.1009992980957008,0.0791011199951192,-0.0137994995117161,0.2625987854003888,3.83220055389404,1.1440000534057688,2.5889997482299805,2.4400000572204554,,,,,,,1.2582012176513686,0.4069997863769536,0.3459989929199167,1.8210005569458008,0.2264995574951172,0.084400177001946,0.5194988250732386,0.1415996551513636,0.1701984405517578,-0.9801033070342022,-0.0218402600113325,0.1563447012628014,,-1.57143034704511,0.6122366781077822,0.29121294437639283,0.20352687519156704,2,
5BZQJ2018-0509,20 18 57.76,-05 09 29.41,0.905,BZQ,0.608,,0.327,0.74,,,,-0.266,0.049,,,,,,,6.214,3145.682838043629,2303.750164141906,5988.083331103177,43.886439177114646,-0.821739778029163,0.5698629108869798,-0.0899054799076385,0.6504602160105962,0.6980021384532211,,-12.181955188131864,-12.305778111105278,-12.342838108432655,-12.39161093391684,-12.419110863272229,-12.415927967609106,,,,,,,,,-12.498244192353846,-12.400411164020948,-12.315464196419567,-12.052979484852106,-0.4881391877465132,0.4032183317469088,12.8908703406621,-25.00583906419961,-29.03543934496133,,,,,,-14.002613615602687,-11.438123782100982,,0.4844278951161165,0.1777002258300797,0.0928996276855436,0.0845003051757906,0.1221001892089681,3.822999786376961,1.2279996871948209,3.04800033569336,2.8049998283386266,,,,,,,,,,,0.204599380493164,0.2000999450683593,0.1323986053466797,0.2222003936767578,0.3797988891601562,,-0.008800230104109,-0.2184559758890838,,,0.38874919802582436,-0.32010964966700717,-0.2552223376849806,3,
5BZQJ2019-5201,20 19 04.38,-52 01 39.5,1.717,BZQ,0.676,,,-0.507,,,,0.045,-0.128,,,0.076,0.465,,,3.755,4847.612061516826,3057.843772159264,13147.781319489632,45.59426236032724,-0.8214653394202128,0.5702584467863975,-0.7883076506108965,0.3478396762695607,0.3751579937869029,-12.615873905753084,-12.26576952599839,,,,,,,,,,,,,,-12.622244360200527,-12.514811264728957,-12.33106440088734,-12.37257959013775,-0.3178677477565809,,13.191947088442824,,-30.433262108557216,89.28988570051608,-12.537602002101044,,,63.55454350127897,-13.258375742496188,,-12.82361930775673,,,,,,,1.2519998550415004,3.295000076293949,2.0450000762939453,1.318824117517341,,,,,,,,,,,,,,,-0.4347564347394588,,-0.2490417387305648,0.0227907373720892,-0.22375600205232088,,-0.5461519637311382,0.5288013256865545,3,
5BZQJ2020+6747,20 20 18.9,+67 47 06.39,2.571,BZQ,0.734,,,0.576,,,,,,,,0.135,0.192,,,2.514,6026.270495139184,3438.366518882169,21461.29750378377,46.65827987465927,-0.8183629205162011,0.5747017751183598,0.925772349463288,3.1162643954358398,3.345893697516181,,,-12.727578031759574,-12.691678355014686,-12.819051198809415,-12.774391228262465,-12.802407905353242,,,,,,,,,-13.603844167939783,-13.680411087727,-13.19466417810902,,-0.8627665137489826,0.3102915626970145,12.937559040496286,-26.70907909951279,-29.04328010354111,,,,,62.41885192224005,-13.47729500726525,,-13.08526028724634,,0.3600994110107436,-0.1036004180908207,0.2649000549316405,0.0441012573242183,2.025199691772464,0.7919998168945312,4.05000019073486,,,,,,,,,,,,0.6879997253417969,0.8008003234863352,0.5216999053955114,0.5347995758056641,0.3304996490478515,-0.3920347200189109,-0.8613598889175851,,,-0.8972620879646488,-1.0537367338835404,-1.684822281443092,0.02777594605798098,3,
5BZQJ2022+6136,20 22 06.67,+61 36 58.78,0.228,BZQ,0.74,0.108,0.255,0.291,-0.183,-0.781,-0.042,-0.309,-0.121,0.086,0.04,0.168,0.285,0.186,0.424,10.921,953.4404089782272,860.6114903698697,1170.7450683097345,40.34231168509835,-0.8138337490910995,0.5810977790702054,0.8797840774335687,1.4056845545850447,1.5058632582415463,,,-12.377018083029103,-12.105878501499062,-12.048130593340666,-12.091791283194103,-12.055808027423556,,,,,,-11.8167581085061,-11.728310445329573,-11.719436195662444,-11.511444189302091,-11.390011154865672,-11.320664391732066,-11.083379570301323,-0.4597990294504459,-0.9611376708067942,12.967924987836165,-22.320412423623743,-27.958311860574423,82.87712400618884,-13.221848749616356,,,61.149424415788445,-12.53227353385642,-11.482936126517345,-11.90850011087412,,0.9481991729736308,0.3592014617919936,0.0440984039306648,0.2041010894775361,5.389699943542478,1.2869997024536186,3.008999824523924,2.7420001029968253,,,,,,,1.7626993408203155,1.024000213623042,0.7720005950927806,1.83099979400634,0.2184009552002024,0.6763000488281214,0.3936004638671804,0.3670005798339808,0.3622989654541051,-0.623773422982298,0.6581194384749942,,1.8318375947506844,-0.5153674736206404,-0.5096173022382916,0.6519708033431264,2.2480777950704067,1,
5BZBJ2022-4513,20 22 26.2,-45 13 31.0,,BLLac,,,-0.155,0.573,,,,0.218,0.329,,,0.115,0.042,,,,,,,,-0.8130076176518225,0.5822530494897454,-0.7098815383086492,0.2372248999036104,0.2557558535117595,-11.414412816299464,-11.27241630210845,,,,,,,,,,,-11.12115774839868,-11.11151037513914,-11.087836311629244,-11.433444311372403,-11.444411026691844,-11.456264291024056,-11.45737954741314,0.0281102561705189,,,,,,,,-10.397348685188152,,-13.70465285166638,,-13.302117091305195,,,,,,,0.9560003280639702,2.805999755859373,2.1459999084472656,0.7985544536081477,,,,,,,0.8269994888305714,0.8090001296997009,0.4469997787475588,,,,,,-0.4025357603611859,,-0.1719947245833939,,-1.4178226382358858,,1.692769087129017,-0.42589169956160877,2,
5BZBJ2022+7611,20 22 35.58,+76 11 26.19,,BLLac,0.501,-0.035,0.25,-0.038,0.171,0.435,-0.062,0.118,0.069,-0.061,0.115,0.368,0.47,0.461,0.36,,,,,,-0.8126102546026114,0.5828074931867976,0.9710951675311535,1.6981740119642843,1.821304099612573,-12.319504651475194,-12.002158403668124,-11.330218162374807,-11.33007790335453,-11.3490106836727,-11.33467067162184,-11.249167976154023,-11.31543691334496,-11.2430356729481,-11.206990010090884,-11.18209284523019,-11.169181941995818,,,,-11.287444402925134,-11.616010987018992,-11.74186419031605,-11.451779571827204,0.1671188313079194,-0.167605053774197,,,,,-12.096910013008056,,-9.92022743046849,,-13.221414672137035,-11.074548667747836,-12.54951994539394,2.473835805782933,0.2707008666992223,0.1674997406005829,0.1891001586914065,0.3278996887207039,3.933099281311039,0.1620006561279297,2.520999908447262,2.87399959564209,1.2369287876482886,2.183135900387427,0.4840000000000017,0.3859999999999992,0.2719999999999984,0.2250000000000014,,,,,0.1362991333007812,0.5087013244628906,0.5529994964599609,0.1412010192871093,0.2264986038208007,-0.6718947267430977,-0.2670003033462933,0.3861474166491305,0.4808990259890642,0.6300772777089114,0.08687076115181086,1.5449577633660578,0.8927679050948496,2,
5BZUJ2023-1139,20 23 36.66,-11 39 57.88,,BZU,0.726,,,-1.288,,,,,,,,0.344,0.305,,,,,,,,-0.8100134956600363,0.5864112352680568,-0.2022075066094408,0.4038314423403041,0.4344915221685864,,,,,-13.301250667803558,-13.311870757071055,,,,,,,,,,-12.698644354097013,-12.81081117317622,-12.537064156746714,-12.128579536731989,-0.7299049692090391,0.1732476404260623,,,,,,,-10.054926004365946,,-13.610833915635467,,-13.298000525110362,,,,0.1266999053955118,,,0.7030000686645508,3.52000045776367,3.169999599456789,,,,,,,,,,,,,1.0299015045166016,0.5991992950439453,,-0.312833390525105,0.4904394946273385,,,0.05171823812163385,-1.1617517225226612,-1.6643979089040357,-0.34241609273120677,1,
5BZQJ2023-3655,20 23 46.09,-36 55 20.99,1.048,BZQ,0.598,,-0.076,-0.239,,,,-0.367,-0.327,,0.139,-0.021,0.253,,,5.621,3504.673982749088,2485.552140793051,7170.967895408159,44.27788889079733,-0.8096111626071639,0.5869665794420296,-0.6007341756943042,0.4504576304091885,0.4860846672538486,,-11.434611416611611,,,,,,,,,,,-11.86235774839868,-12.035910298845195,-12.035036415389008,-11.96824426864779,-11.825211273884229,-11.835064110970348,-11.666979423816947,-0.2908696184830612,,13.208223720976216,,-30.751888867909148,,,,,62.525075249446175,-13.21339052735134,,-12.721246399047171,,,,,,,1.3409996032714808,2.8110008239746094,2.568999767303467,,,,,,,,0.3689996795654302,0.7519996795654293,1.4780001449585,,,,,,-0.4921441283041687,,-0.3905998572726137,,-1.156829904831438,,1.0399383247506575,0.6908192854955434,2,
5BZQJ2024-3253,20 24 35.57,-32 53 35.91,1.465,BZQ,0.77,-0.579,0.094,-0.74,-0.122,0.658,-0.301,0.046,-0.2,,0.212,0.176,0.975,0.077,0.376,4.322,4397.776097183722,2883.908588695489,10824.814115167545,45.17210223669738,-0.8074938515862159,0.5898759866704681,-0.543076385685748,0.5297571154219316,0.5712127499128128,,-12.287532223548029,,,,,,,,,,,-12.410757632431883,-12.278710103532696,-12.1134361773519,-11.848244192353848,-11.789211212849072,-12.04346445581898,-12.004579559620172,0.2749491307107831,,13.21344356174799,,-31.946102404544064,,,,,63.73601287261807,-12.905948344490035,-11.216275032484626,-12.44593504450536,,,,,,,1.13099956512451,2.1999998092651385,2.246000289916992,,,,,,,,1.1329998779296917,1.1629997863769503,1.9739997406005896,,,,,,-0.4600132999846753,,0.4983210106989553,,,,,,3,
5BZQJ2024+1718,20 24 56.56,+17 18 13.21,1.05,BZQ,0.578,0.386,0.465,0.253,0.064,-0.175,-0.091,-0.122,-0.004,0.025,0.274,0.272,0.195,0.177,0.68,5.614,3509.4829679554937,2487.8991325188854,7187.801967507407,44.28298051636142,-0.8065925033352657,0.5911078865683908,0.2974360200609023,0.9589751468227604,1.0304058647379886,,,-11.741017820577934,-11.738197843540076,-11.885890719073087,-11.977430943838636,-12.01480810676926,,,,,,,,,-12.040244390718104,-11.924811112141064,-11.958664117073862,-11.909379402454643,-0.1057035762731146,1.0146726522303289,,-26.66668094055576,-30.576980188297465,,,,,62.66744121369336,-13.408267761048164,-11.27412102265304,-12.566670282129284,,0.2774001617431665,-0.1544004974365229,-0.07560043334961,0.0207000427246093,3.965199638366704,1.272000312805169,2.75100040435791,2.27199983596802,,,,,,,,,,,0.0112991333007776,0.0209999084472656,0.1205005645751953,0.0701007843017578,0.2755985260009765,-0.841597478918878,-0.0389203930679773,,,-0.49464261502621726,2.3736913859241033,0.591907612681712,0.715638052084912,2,
5BZQJ2025+0316,20 25 09.63,+03 16 44.5,2.21,BZQ,0.801,0.081,0.274,-0.359,-0.436,-0.534,,,,,0.171,0.345,0.089,,,2.942,5582.103272144919,3307.062294149139,17876.74187875271,46.26144184718344,-0.8060303044974317,0.5918742672492001,0.0571985957342864,0.7610620791140166,0.8173994299949511,,-12.402852271515172,-12.668977964620902,-12.585518186557657,-12.70313072761801,-12.863590959707778,-12.491808479083714,,,,,,,,,-12.793444158784512,-12.694011246418407,-12.423464379525036,-12.442579666431696,-0.4603236153068281,-0.0096969588808918,12.97652373329588,-26.602042250015465,-30.672442098953454,,,,,64.41789769485906,-13.245345930744568,,-12.643878493763015,0.1286709697853219,0.4789996643066381,-0.0791996612548793,-0.2479004516601577,1.0435991516113248,3.2747011489868214,1.2319993972778305,3.51200008392334,2.100999832153322,,,,,,,,,,,1.1682987213134766,1.2989997863769531,0.7070999145507812,0.3474998474121094,0.6338996887207031,-0.6014674369815527,0.0091194811996029,-0.2911589749032348,,-0.6123266833640898,-1.54364304105074,-0.9053598292949973,0.7580983030806271,3,
5BZUJ2025+3343,20 25 10.84,+33 43 00.19,0.219,BZU,,-0.697,1.39,0.342,0.168,-0.051,-0.282,-0.198,-0.029,,,0.373,0.443,,0.322,11.016,917.953933244233,831.607203530344,1118.9151900967702,40.24398584877743,-0.8059782201802788,0.5919451905328991,0.555087175816789,13.91658849390627,14.941362894148629,,,,-11.573638328159218,-11.610210860674652,-11.710191118399184,-11.762408210529026,,,,,,,,,-12.04424410080111,-11.934810959553172,-11.636264214730112,-11.441779533680233,-0.7360733691005971,1.0107787034723308,12.5226037914855,-23.316885918967856,-26.527986245505947,83.4797097447613,-12.920818753952377,110.0368111846121,-9.483534832804436,60.794949760862,-12.750410342227058,-10.426528464109706,-11.995538900472404,,,0.1234003601074213,-0.0967005157470701,-0.0163997802734385,3.3242006225586,1.25699996948242,3.581999778747557,2.6349997520446777,,,,,,,,,,,,0.1880989074707031,0.3007011413574254,0.2972984313964844,0.4324016571044922,-0.7548714417546538,-0.3246000988785198,,0.9860077943992032,0.5610688461024304,-0.03821013379092901,0.8348712854254816,1.959861438171791,2,
5BZQJ2025-0735,20 25 40.66,-07 35 52.69,1.388,BZQ,0.808,-0.518,-0.142,0.09,0.212,0.367,0.11,0.203,0.167,,0.243,0.566,0.458,0.424,0.413,4.523,4248.024756843838,2822.1816932803417,10130.57110953507,45.02816964670673,-0.8046926505227984,0.5936916187673476,-0.1322212616141847,0.2706759003128602,0.2889582916626401,-12.737052416135764,-12.065090846848095,-11.90677819045098,-11.908038151157266,-12.06125089973715,-12.116551219717543,-12.361648090900117,,,,,,-11.701958099350827,-11.63511032325926,-11.620236223128265,-11.826244070283536,-11.751611267780712,-11.64706438562855,-11.464579407032282,-0.4111925569587907,1.380768283894592,13.533673800976322,-26.97346961924091,-31.85717011972919,89.57558648297119,-12.187086643357144,115.34475575285131,-9.091997315741528,63.62393996747944,-12.724504368598776,-10.87153610893524,-12.322872312895814,1.18976684354244,0.2672003173828088,-0.1682001800537094,0.0149993286132819,-0.4985992279052702,5.367300399780268,1.169999122619631,3.0970001220703125,2.6050004959106445,2.123467091349781,,,,,,2.8142995223998977,0.9700004959106412,0.7870002212524483,0.7960001602172806,0.0651988983154296,0.9414005279541016,0.5283985137939453,0.5918998718261754,1.7774009704589773,-0.4016320557029615,0.309639631956438,0.3134795790673852,0.4354753755764324,1.1615273757210935,-1.150849445109116,0.5767245944056473,1.58379591140204,1,
5BZQJ2025-2845,20 25 53.61,-28 45 48.7,0.884,BZQ,0.582,,0.235,0.821,,,,0.384,0.521,,0.037,0.225,0.275,,,6.31,3090.3394192456203,2274.536846407187,5818.033765165018,43.823881186808805,-0.8041331843431929,0.594449175151313,-0.4811957544352973,0.4605578989699104,0.4934764004361254,,,-12.839178117208792,-12.531758591831093,-12.69569056038168,-12.461430852285904,-12.543368336261445,,,,,,,,,-12.497844412080411,-12.538811051105908,-12.941064248299448,-12.361379638965875,0.0054843085410018,-0.926582217461089,12.290694119054496,-24.183082007731656,-28.973880805339075,87.62421306108048,-12.55284196865778,,,61.16356298801984,-13.537901618864844,,-12.86694035724609,,1.0388990325927736,-0.1949982299804702,0.7388993988037065,-0.0907007598876887,4.142600158691401,0.8810005187988299,1.82999992370606,3.5979995727539027,,,,,,,,,,,0.9841995239257812,1.406200408935543,0.8235988616943324,1.5016002655029297,0.3020000457763636,-0.6709612616187535,0.1568795092757735,,0.0140309175518726,-0.38258384354532043,-1.7849518681407213,-0.8886472009757755,0.24235713174926052,1,
5BZQJ2027-0831,20 27 52.6,-08 31 55.88,1.697,BZQ,0.731,,0.105,-0.936,,,,,,,,,0.98,,,3.795,4813.9900934493735,3045.423259306222,12960.79656418664,45.56315846940117,-0.7989592570439663,0.6013851557726989,-0.1483650189571715,0.4925731701166216,0.5273887745744065,,,-12.7778179243377,-12.59451808279789,-12.454011165850432,-12.485671172110122,-12.483928150714572,,,,,,,,,-12.544644262544274,-12.368411194538524,-12.059464440560191,-11.924179474170954,-0.7477963980801524,-1.0047355090566217,12.978703626332836,-26.52655777665215,-30.596158461771783,,,,,64.32410744043699,-13.295163393788595,,-12.663390190305282,,0.7285998229980457,0.5660989837646504,0.0741001129150369,0.1185005035400408,3.877000068664556,1.4239997863769496,3.607999801635741,2.4870004653930664,,,,,,,,,,,0.3187999725341903,0.2663002014160085,0.2146987915039062,0.7707996368408203,0.3534011840820348,-0.6317732034833146,0.0855999713119075,,,2.035195601655467,-0.3705525662534937,-0.5433027872129328,0.6927209581633806,1,
5BZUJ2029+4926,20 29 39.86,+49 26 22.2,,BZU,,,0.508,-0.448,0.118,0.832,,,,,,0.101,,,,,,,,,-0.7942440945155625,0.6075988136321155,0.7597197739011163,9.648594672769692,10.361964786561494,,,-11.348138340597464,-12.096758018100624,-12.114771206133636,-11.85503079735426,-11.763928266681368,,,,,,,,,-11.413044073335293,-11.384411179279736,-11.20106428644642,-11.172579399402888,-0.3214197948849833,1.1376940538317837,,,,,,,-9.483534832804436,,-13.885389015767826,-11.464452720823331,-13.177178354696895,,-1.6011989746093749,0.1697987213134766,0.8026011505126966,0.3418992767333968,4.906000831604008,1.0549993515014595,3.294000148773195,2.2200002670288086,,,,,,,,,,,0.0531005859375,0.4935989379882777,0.8588008880615234,0.3406009674072194,0.0651988983154261,-0.7082106610709307,0.7303600268538997,,,-0.5970701964178999,0.3752027510052639,1.1417685554399104,-0.4252564166568606,2,
,,,,BZU,0.861,,0.013,-0.554,,,,,,,,,-0.391,,,,2487.3391111012,,,,,,,,,,,,,-13.31325053962973,-13.205510594717545,-13.005768208087618,,,,,,,,,-12.30864420150912,-12.253610932087351,-11.998264107918589,-12.12897950774029,-0.280614097763193,-2.812825429848047,13.476561073936145,,,,-13.522878745280336,,,,-13.466482137983032,,-13.013676222949234,,,,,,,,,,,,,,,,,,,,,,-0.28968552251698637,-0.5707530745823115,,-0.4528059150337977,1.059639607542378,,1.269267813192986,,,,,1,var_7.7
