BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Rmag,Class,Flux_density1.4,Flux_density143,X-ray_flux,Fermi_flux,Rad_opt_sp_index,Flux_density4.8,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,u,g,r,i,z,extinction_r,PSTARRS_offset,gMeanPSFMag,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,rMeanPSFMag,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,iMeanPSFMag,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,zMeanPSFMag,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,yMeanPSFMag,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,GALEX_offset,fuv_mag,nuv_mag,e_bv,w1,w2,w3,w4,J,H,K,WISE_offset,ext_U,ext_B,ext_V,ext_R,ext_I,ext_J,ext_H,ext_K,ext_SDSS_u,ext_SDSS_g,ext_SDSS_r,ext_SDSS_i,ext_SDSS_z,ext_PS1_g,ext_PS1_r,ext_PS1_i,ext_PS1_z,ext_PS1_y
5BZBJ0007+4712,00 07 59.97,+47 12 07.7,0.28,18.2,7300,60.0,,0.53,2.1e-09,0.505,63.0,,,-0.623,,,,,,,,-0.048,0.275,,,,,,,,,0.0658114763270176,19.67490005493164,4.0,19.66080093383789,19.72610092163086,18.721399307250977,8.0,18.67460060119629,18.887399673461918,18.2775993347168,9.0,18.213600158691406,18.354900360107425,17.755599975585938,8.0,17.530500411987305,17.99959945678711,17.411300659179688,9.0,17.300100326538086,18.44029998779297,,,,,13.45600032806396,12.52099990844727,10.09799957275391,7.901000022888184,16.32600021362305,15.14900016784668,14.44400024414062,0.09727398008082139,0.423,0.354,0.268,0.212,0.147,0.069,0.044,0.03,0.414,0.323,0.223,0.166,0.123,0.31,0.222,0.164,0.129,0.106
5BZQJ0008-2339,00 08 00.36,-23 39 17.89,1.412,15.8,7211,375.0,,0.3,,0.499,536.0,0.443,0.074,-0.781,-0.869,-0.979,-0.558,-0.71,-0.732,,0.238,0.134,0.18,0.069,,,,,,,,0.2724079398970406,16.921100616455078,6.0,16.908700942993164,16.963899612426758,16.644500732421875,15.0,16.55769920349121,16.710500717163086,16.56800079345703,9.0,16.549299240112305,16.581899642944336,16.655099868774414,6.0,16.646900177001953,16.697200775146484,16.685699462890625,7.0,16.66900062561035,16.752399444580078,0.4151520248441338,18.8497982,17.48552,0.0205521043,13.84500026702881,12.46599960327148,9.144000053405762,6.778999805450439,15.57600021362305,15.01900005340576,15.01799964904785,0.2774861582165296,0.09,0.076,0.057,0.045,0.031,0.015,0.009,0.006,0.088,0.069,0.048,0.035,0.026,0.066,0.047,0.035,0.028,0.023
5BZBJ0008-2339,00 08 35.38,-23 39 27.79,0.147,16.8,7300,36.0,,2.42,3e-10,0.429,,,,,,,,,,,,,,,,,,,,,,0.3423036141349349,18.53459930419922,4.0,18.46929931640625,18.61549949645996,18.19499969482422,8.0,18.11870002746582,18.24209976196289,17.867900848388672,7.0,17.738100051879883,17.95669937133789,17.715900421142578,6.0,17.677900314331055,17.780399322509766,17.537700653076172,11.0,17.377199172973633,17.660400390625,0.6983090695974365,19.3156319,18.7978249,0.0233277213,13.95600032806396,13.4040002822876,11.47900009155273,8.753000259399414,15.93400001525879,15.0939998626709,14.57499980926514,0.3144781683973071,0.101,0.084,0.064,0.05,0.035,0.016,0.01,0.007,0.098,0.077,0.053,0.039,0.029,0.074,0.053,0.039,0.031,0.025
5BZQJ0008-4619,00 08 37.54,-46 19 40.8,1.85,16.6,7211,109.0,,,,0.461,241.0,,,-0.96,,,,-0.688,-0.773,,,0.479,0.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6405489839771238,20.12889,18.7487125,0.0144819571,13.50899982452393,12.51000022888184,9.256999969482422,6.994999885559082,15.27099990844727,14.84099960327148,14.37399959564209,0.1545173698907259,0.063,0.053,0.04,0.031,0.022,0.01,0.007,0.004,0.062,0.048,0.033,0.025,0.018,0.046,0.033,0.024,0.019,0.016
5BZBJ0009+0628,00 09 03.91,+06 28 21.39,,18.9,7300,247.0,,0.55,5e-10,0.696,203.0,,0.31,-0.514,-0.459,-0.389,0.425,0.13,-0.072,,0.365,0.285,0.283,0.233,0.278,19.975,19.395,18.909,18.44,18.123,0.15,0.3544304075094514,18.307600021362305,7.0,18.282699584960938,18.482799530029297,17.701099395751953,17.0,17.424100875854492,17.786500930786133,17.53619956970215,18.0,17.40519905090332,18.19890022277832,17.46339988708496,8.0,17.394399642944336,17.51919937133789,17.17490005493164,11.0,17.152799606323242,17.527700424194336,1.152788152532154,,20.4330521,0.06644296,13.03800010681152,12.09799957275391,9.342000007629395,7.139999866485596,16.10400009155273,15.22799968719482,14.38399982452393,0.3342813186525886,0.287,0.24,0.182,0.144,0.1,0.047,0.03,0.02,0.281,0.219,0.151,0.112,0.084,0.21,0.15,0.111,0.088,0.072
5BZQJ0009+0625,00 09 17.04,+06 25 54.69,2.694,19.0,7211,180.0,,0.08,5e-10,0.664,157.0,,0.042,-0.749,-0.642,-0.506,,,,,,0.219,0.03,,,20.418,19.63,19.401,19.266,19.208,0.15,0.2128302052692948,19.55120086669922,6.0,19.50550079345703,19.55780029296875,19.32990074157715,13.0,19.290700912475582,19.62859916687012,19.270299911499023,27.0,19.197200775146484,19.375200271606445,19.26799964904785,9.0,19.158899307250977,19.420299530029297,19.184799194335938,12.0,19.06889915466309,19.28499984741211,0.505730865350605,21.4185162,21.8786221,0.06571685,16.18499946594238,15.69900035858154,11.84700012207031,8.923999786376953,,,,6.17670101267679,0.284,0.237,0.18,0.142,0.099,0.046,0.029,0.02,0.278,0.216,0.15,0.111,0.083,0.208,0.149,0.11,0.087,0.071
5BZBJ0009+5030,00 09 22.77,+50 30 28.58,,19.4,7300,12.0,,0.24,2.2e-09,0.426,,,,1.749,,,,,,,,,,,,,,,,,,0.2777916063094359,18.57749938964844,8.0,18.551300048828125,18.68160057067871,18.23909950256348,7.0,18.14539909362793,18.367700576782227,18.07080078125,8.0,17.974899291992188,18.401599884033203,17.76740074157715,6.0,17.547000885009766,17.811800003051758,17.43160057067871,7.0,17.37689971923828,17.521799087524414,0.4114112547849353,20.3553944,19.63988,0.147061467,13.48299980163574,12.85400009155273,10.64400005340576,8.67199993133545,17.23200035095215,16.1830005645752,15.47999954223633,0.3503192806622312,0.646,0.54,0.409,0.323,0.224,0.106,0.067,0.045,0.632,0.492,0.341,0.253,0.188,0.473,0.339,0.251,0.197,0.162
5BZQJ0010+2047,00 10 28.74,+20 47 50.09,0.6,19.3,7211,159.0,,0.51,,0.671,117.0,,0.887,1.217,0.284,-0.893,0.343,-0.104,0.31,,,0.037,0.744,,,19.791,19.395,19.335,19.072,19.069,0.19,0.3075770685241629,18.93680000305176,8.0,18.804500579833984,18.96080017089844,18.861900329589844,14.0,18.7234001159668,19.15329933166504,18.78660011291504,10.0,18.603099822998047,18.836700439453125,18.847700119018555,11.0,18.688499450683597,19.10169982910156,18.685699462890625,10.0,18.447399139404297,18.86359977722168,0.4552746668009063,20.4716873,19.61876,0.08839217,15.14599990844727,14.14700031280518,11.49899959564209,8.711000442504883,,,,0.3037508505288838,0.365,0.305,0.231,0.183,0.127,0.06,0.038,0.025,0.357,0.278,0.193,0.143,0.106,0.267,0.191,0.142,0.111,0.092
5BZQJ0010+1058,00 10 31.0,+10 58 29.6,0.089,15.8,7211,98.0,1404.0,6.14,,0.466,353.0,-0.681,1.223,1.998,-0.936,-4.637,2.784,0.101,0.695,0.561,0.631,0.882,0.956,0.923,0.936,16.425,16.083,15.804,15.043,15.192,0.23,0.1284916433581252,15.811100006103516,9.0,15.712300300598145,15.821999549865724,15.907500267028809,17.0,15.679400444030762,16.361299514770508,15.16349983215332,8.0,15.021400451660156,15.459699630737305,15.659500122070312,13.0,15.193599700927734,16.16710090637207,15.295700073242188,13.0,14.984100341796877,15.842100143432615,0.612812394375771,,17.9232712,0.0994699448,10.3430004119873,9.420999526977539,6.890999794006348,4.434999942779541,13.86999988555908,13.0310001373291,11.78699970245361,0.1019616006173245,0.431,0.36,0.273,0.216,0.15,0.07,0.045,0.03,0.421,0.328,0.227,0.169,0.126,0.315,0.226,0.167,0.131,0.108
5BZQJ0010+1724,00 10 33.99,+17 24 19.0,1.601,16.7,7211,918.0,,0.65,,0.634,852.0,0.202,0.47,-0.376,-0.32,-0.25,-0.316,-0.292,-0.318,0.233,0.421,0.414,0.381,0.532,0.358,17.163,16.829,16.699,16.877,16.703,0.09,0.2391982470953157,17.15169906616211,8.0,17.041099548339844,17.21310043334961,16.99329948425293,8.0,16.95400047302246,17.041200637817383,17.134199142456055,12.0,17.06839942932129,17.25950050354004,16.995899200439453,9.0,16.76129913330078,17.149900436401367,17.288799285888672,10.0,17.18280029296875,17.32430076599121,0.2804739387755829,18.698143,17.7406025,0.03839251,13.35799980163574,12.31799983978271,9.883999824523926,7.441999912261963,16.30599975585938,15.93000030517578,14.99199962615967,0.2634689962756933,0.164,0.137,0.104,0.082,0.057,0.027,0.017,0.011,0.16,0.125,0.086,0.064,0.048,0.12,0.086,0.064,0.05,0.041
5BZQJ0010-3027,00 10 35.71,-30 27 47.41,1.19,18.8,7211,315.0,,0.17,,0.719,478.0,,0.799,-0.029,0.065,0.183,-0.106,-0.001,-0.01,,0.319,0.379,0.722,0.209,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4239857447568477,,20.02469,0.0155361556,14.79500007629395,13.77799987792969,10.7480001449585,8.059000015258789,17.10400009155273,16.36599922180176,15.78899955749512,0.2700159402737006,0.069,0.058,0.044,0.035,0.024,0.011,0.007,0.005,0.068,0.053,0.037,0.027,0.02,0.051,0.036,0.027,0.021,0.017
5BZQJ0010-2945,00 10 45.18,-29 45 13.21,2.344,18.8,7211,404.0,,,,0.73,324.0,,-0.413,-0.562,-1.115,-1.813,-0.427,-0.928,-0.814,,-0.551,0.278,0.253,,,,,,,,,0.0498345564334313,19.012399673461918,9.0,18.97100067138672,19.055400848388672,18.79330062866211,12.0,18.73660087585449,18.847700119018555,18.84779930114746,16.0,18.804500579833984,18.910999298095703,18.84320068359375,5.0,18.72599983215332,18.864599227905277,18.54520034790039,6.0,18.371999740600582,18.60020065307617,,,,,16.06599998474121,14.84899997711182,11.2189998626709,8.67300033569336,,,,0.2871072858670813,0.065,0.054,0.041,0.033,0.023,0.011,0.007,0.005,0.064,0.05,0.034,0.025,0.019,0.048,0.034,0.025,0.02,0.016
5BZQJ0011-2612,00 11 01.21,-26 12 32.0,1.096,18.8,7211,210.0,,,,0.691,434.0,0.926,-0.38,0.387,-0.149,-0.826,0.119,-0.223,-0.031,,0.261,0.496,0.485,0.306,0.344,,,,,,,1.0612459408583617,,0.0,,,,0.0,,,20.037399291992188,4.0,19.99239921569824,20.081100463867188,18.795299530029297,10.0,18.64459991455078,18.92930030822754,18.082000732421875,13.0,17.929100036621094,18.19820022583008,1.433335008614684,,20.343277,0.0186941978,14.7189998626709,14.02400016784668,10.90900039672852,8.692000389099121,16.5580005645752,15.9399995803833,15.48799991607666,0.2979151261675903,0.082,0.069,0.052,0.041,0.029,0.013,0.009,0.006,0.081,0.063,0.043,0.032,0.024,0.06,0.043,0.032,0.025,0.021
5BZQJ0011-3620,00 11 14.71,-36 20 39.4,2.324,21.3,7211,66.0,,0.02,,0.783,96.0,,,-0.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.32699966430664,16.61800003051758,,,,,,2.024978753470491,0.058,0.049,0.037,0.029,0.02,0.01,0.006,0.004,0.057,0.044,0.031,0.023,0.017,0.043,0.03,0.023,0.018,0.015
5BZQJ0011+0057,00 11 30.4,+00 57 51.98,1.492,20.7,7211,167.0,,0.28,5e-10,0.803,152.0,,-0.18,0.924,,,,,,,,0.181,0.512,,,21.168,20.989,20.655,20.411,20.268,0.06,0.1237386789984539,19.83970069885254,11.0,19.41119956970215,20.16659927368164,19.435400009155277,19.0,18.88820075988769,19.787399291992188,19.7460994720459,14.0,19.408300399780277,20.193099975585938,19.057100296020508,11.0,18.850500106811523,19.793500900268555,18.884899139404297,8.0,18.388399124145508,19.50659942626953,0.3005480971658619,,21.49232,0.0269385055,13.94200038909912,12.86900043487549,9.696000099182129,7.342999935150146,,,,0.1088811462098877,0.117,0.098,0.074,0.059,0.041,0.019,0.012,0.008,0.114,0.089,0.062,0.046,0.034,0.086,0.061,0.045,0.036,0.029
5BZGJ0012-1628,00 12 33.85,-16 28 07.28,0.151,15.0,7309,94.0,,0.9,,0.218,48.0,,,-0.184,,,,,,,,,,,,,,,,,,0.5387811746870178,19.307300567626957,10.0,19.07670021057129,19.564699172973636,18.96260070800781,12.0,18.82069969177246,19.2096004486084,18.368799209594727,12.0,18.1914005279541,18.493799209594727,18.32360076904297,11.0,17.958200454711914,18.830900192260746,18.294099807739254,6.0,18.18939971923828,18.391000747680664,1.161570667180499,,19.9347725,0.0331118442,13.625,13.27600002288818,10.41499996185303,7.203000068664551,16.20299911499023,14.69400024414062,14.70499992370605,0.2921362011124748,0.145,0.121,0.091,0.072,0.05,0.024,0.015,0.01,0.141,0.11,0.076,0.057,0.042,0.106,0.076,0.056,0.044,0.036
5BZQJ0012+3353,00 12 47.35,+33 53 38.61,1.682,20.4,7211,81.0,,,,0.71,75.0,,0.062,2.022,,,,-0.339,0.401,,,0.382,0.24,,,21.436,20.781,20.362,20.037,19.657,0.12,0.4265039573330866,22.018699645996094,6.0,21.4143009185791,22.11529922485352,20.53870010375977,5.0,20.527700424194336,21.116600036621094,20.18429946899414,6.0,20.149900436401367,21.002500534057617,20.048200607299805,12.0,19.61870002746582,21.006000518798828,19.17539978027344,9.0,18.971900939941406,19.38800048828125,3.117814992501664,,22.7106285,0.05148389,15.125,13.98999977111816,11.24499988555908,,,,,0.290532911729335,0.223,0.187,0.141,0.112,0.078,0.037,0.023,0.016,0.218,0.17,0.118,0.087,0.065,0.163,0.117,0.087,0.068,0.056
5BZBJ0012-3954,00 12 59.87,-39 54 25.81,,18.9,7300,494.0,257.0,,5e-10,0.818,1086.0,,0.756,0.028,-0.313,-0.744,-0.066,-0.311,-0.205,,0.635,0.447,0.474,0.172,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.80900001525879,12.77600002288818,9.894000053405762,7.539000034332275,15.88700008392334,14.99400043487549,14.17000007629395,0.4019665020939138,0.05,0.042,0.031,0.025,0.017,0.008,0.005,0.003,0.049,0.038,0.026,0.019,0.014,0.036,0.026,0.019,0.015,0.012
5BZQJ0013-1513,00 13 20.7,-15 13 47.2,1.838,19.2,7211,117.0,,,,0.666,171.0,,0.085,0.019,-0.192,-0.458,0.154,-0.068,-0.04,,0.325,0.143,0.055,,,,,,,,,0.5807106179420731,19.43600082397461,14.0,19.113800048828125,19.8351993560791,19.263599395751957,12.0,19.142000198364254,19.48579978942871,19.07270050048828,10.0,18.98550033569336,19.216100692749023,19.16889953613281,12.0,19.01930046081543,19.44960021972656,19.010499954223636,13.0,18.832199096679688,19.40900039672852,1.091098959403065,,21.50735,0.02316071,16.24399948120117,15.07100009918213,11.99300003051758,,,,,0.4519211701120072,0.099,0.083,0.062,0.049,0.034,0.016,0.01,0.007,0.097,0.075,0.052,0.039,0.029,0.072,0.052,0.038,0.03,0.025
5BZQJ0013-0423,00 13 54.11,-04 23 52.11,1.075,19.7,7211,303.0,,0.3,,0.782,356.0,-0.363,0.584,0.007,-0.048,-0.118,0.155,0.057,0.041,,0.091,0.367,0.073,0.325,0.381,20.701,20.16,19.678,19.395,19.176,0.07,0.3599595649406881,20.474899291992188,5.0,20.132200241088867,21.265300750732425,20.072599411010746,15.0,19.97089958190918,20.298900604248047,20.38660049438477,10.0,19.85140037536621,21.44339942932129,19.375999450683597,2.0,19.355199813842773,20.3533992767334,19.12159919738769,2.0,19.082300186157227,19.127700805664062,1.11643676837023,,21.76176,0.0314533226,15.65200042724609,14.63599967956543,11.05700016021729,8.46500015258789,,,,0.3178176609303374,0.136,0.113,0.086,0.068,0.047,0.022,0.014,0.009,0.133,0.103,0.072,0.053,0.04,0.099,0.071,0.053,0.041,0.034
5BZGJ0013-1854,00 13 56.03,-18 54 06.51,0.095,13.4,7309,29.0,,6.49,,0.023,,,,0.364,,,,,,,,,,,,,,,,,,0.2515259746651888,17.406200408935547,4.0,17.3927001953125,17.483800888061523,16.79829978942871,8.0,16.739500045776367,16.900400161743164,16.361499786376953,13.0,16.322999954223633,16.415300369262695,16.183700561523438,8.0,16.157400131225586,16.332700729370117,16.06450080871582,12.0,15.83080005645752,16.20549964904785,0.745254326546923,19.8940926,19.60085,0.024424592,12.52499961853027,12.29899978637695,10.98099994659424,,14.36299991607666,13.70699977874756,13.21100044250488,0.7684303138176646,0.105,0.088,0.066,0.053,0.036,0.017,0.011,0.007,0.103,0.08,0.055,0.041,0.031,0.077,0.055,0.041,0.032,0.026
5BZBJ0013+1910,00 13 56.35,+19 10 41.98,0.477,17.7,7300,161.0,,,,0.542,106.0,,-0.251,1.816,-0.001,-2.292,1.005,-0.187,0.44,,,0.65,0.628,0.336,0.371,18.76,18.149,17.685,17.33,17.037,0.11,0.369322023889664,18.96699905395508,7.0,18.754499435424805,19.37980079650879,18.22620010375977,10.0,18.12159919738769,18.41519927978516,17.981700897216797,13.0,17.617599487304688,18.491899490356445,17.654399871826172,4.0,17.570199966430664,17.847000122070312,17.397300720214844,6.0,17.245500564575195,17.792200088500977,0.6758929153318632,,20.510931,0.04745243,13.4040002822876,12.41199970245361,9.677000045776367,7.480999946594238,15.76000022888184,14.64500045776367,13.79800033569336,0.3928812726513886,0.208,0.174,0.131,0.104,0.072,0.034,0.022,0.014,0.203,0.158,0.11,0.081,0.061,0.152,0.109,0.081,0.063,0.052
5BZBJ0014-5022,00 14 11.43,-50 22 34.89,,18.7,7300,13.0,,6.98,6e-10,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8122254300939776,20.2209187,19.5683918,0.0164597556,14.7810001373291,14.37600040435791,12.72000026702881,,,,,0.3763703920327536,0.072,0.06,0.045,0.036,0.025,0.012,0.007,0.005,0.07,0.055,0.038,0.028,0.021,0.052,0.038,0.028,0.022,0.018
5BZGJ0014+0854,00 14 19.75,+08 54 01.4,0.162,17.2,7309,324.0,,0.67,,0.486,116.0,-0.74,-0.864,-1.138,-0.492,0.323,-0.264,-0.052,-0.392,0.219,0.005,0.692,0.835,0.491,0.565,19.773,18.393,17.191,16.628,16.233,0.45,0.6585134229702105,19.13050079345703,10.0,19.020299911499023,19.295900344848636,18.462099075317383,9.0,18.390499114990234,18.499000549316406,17.782100677490234,13.0,17.510700225830078,17.99570083618164,17.494600296020508,9.0,17.42970085144043,17.608400344848633,17.25029945373535,11.0,17.12980079650879,17.319700241088867,,,,,13.26799964904785,12.94900035858154,11.10400009155273,,15.45600032806396,14.78699970245361,14.21399974822998,1.000288992643206,0.845,0.707,0.534,0.423,0.293,0.138,0.087,0.059,0.826,0.644,0.445,0.331,0.246,0.618,0.443,0.328,0.258,0.212
5BZQJ0014-3059,00 14 37.95,-30 59 19.21,2.785,19.3,7211,193.0,,0.12,,0.701,129.0,,0.289,-0.89,-0.718,-0.502,,,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.343860202885392,,22.565155,0.0147202071,16.90099906921387,16.00699996948242,12.11800003051758,,,,,0.4260853060139763,0.064,0.054,0.04,0.032,0.022,0.01,0.007,0.004,0.063,0.049,0.034,0.025,0.019,0.047,0.034,0.025,0.02,0.016
5BZBJ0014+5802,00 14 42.12,+58 02 01.21,,19.0,7300,8.0,,1.28,,0.171,,,,,,,,,,,,,,,,,,,,,,0.0467372489057491,21.3169002532959,4.0,21.19580078125,21.3528995513916,20.47879981994629,6.0,20.159799575805664,20.67200088500977,19.68709945678711,7.0,19.448299407958984,20.09589958190918,19.36389923095703,8.0,19.15509986877441,19.477399826049805,19.222000122070312,6.0,18.69219970703125,19.336700439453125,,,,,14.4370002746582,13.83899974822998,11.39099979400635,8.347999572753906,,,,0.3449518459150877,2.782,2.328,1.76,1.392,0.966,0.455,0.288,0.194,2.721,2.121,1.467,1.09,0.811,2.036,1.458,1.08,0.849,0.698
5BZQJ0015-1812,00 15 02.47,-18 12 50.68,0.743,19.6,7211,387.0,,0.48,,0.784,379.0,0.348,-0.113,-0.031,-0.253,-0.533,0.068,-0.149,-0.112,,0.185,0.136,0.04,,,,,,,,,0.3655806866242028,19.64459991455078,5.0,19.57699966430664,19.70369911193848,19.0137996673584,14.0,18.68720054626465,19.58180046081543,19.020000457763672,15.0,18.86050033569336,19.71339988708496,18.81399917602539,9.0,18.71910095214844,18.836200714111328,19.00329971313477,12.0,18.83340072631836,19.518600463867188,0.582592910760168,,21.101963,0.0344210155,14.82800006866455,13.625,11.40299987792969,8.503000259399414,,,,0.4498202752213113,0.152,0.127,0.096,0.076,0.053,0.025,0.016,0.011,0.148,0.116,0.08,0.059,0.044,0.111,0.079,0.059,0.046,0.038
5BZBJ0015+3536,00 15 27.96,+35 36 39.59,,19.8,7300,11.0,,1.42,,0.523,,,,,,,,,,,,,,,,20.419,20.1,19.791,19.54,19.227,0.13,0.5645500562043867,19.74209976196289,12.0,19.592100143432617,19.89389991760254,19.53179931640625,10.0,19.48110008239746,19.623199462890625,19.23550033569336,12.0,19.01070022583008,19.316600799560547,19.14419937133789,11.0,19.09869956970215,19.322200775146484,18.900999069213867,12.0,18.36840057373047,19.196199417114254,0.2722748658064122,20.97925,20.0865955,0.05614808,14.76399993896484,13.96399974822998,11.46599960327148,,,,,0.2054180751541976,0.243,0.203,0.154,0.122,0.084,0.04,0.025,0.017,0.238,0.185,0.128,0.095,0.071,0.178,0.127,0.094,0.074,0.061
5BZQJ0015+1700,00 15 39.97,+17 00 41.0,1.709,21.0,7211,135.0,,,5e-10,0.813,134.0,,0.077,0.03,-0.165,-0.412,-0.245,-0.305,-0.2,,0.251,0.095,0.141,0.154,0.385,23.588,21.454,20.998,20.503,20.298,0.13,0.4622404627981873,21.26749992370605,10.0,20.95800018310547,21.60099983215332,21.056299209594727,15.0,20.73940086364746,21.364599227905277,20.59650039672852,16.0,20.38109970092773,20.964399337768555,20.176300048828125,8.0,20.06529998779297,20.831100463867188,20.28899955749512,1.0,20.28899955749512,20.28899955749512,,,,,15.3459997177124,14.23299980163574,10.82400035858154,,,,,0.2612594051906936,0.25,0.209,0.158,0.125,0.087,0.041,0.026,0.017,0.244,0.19,0.132,0.098,0.073,0.183,0.131,0.097,0.076,0.063
5BZQJ0016-0015,00 16 11.09,-00 15 12.38,1.577,19.9,7211,1086.0,,0.23,4e-10,0.892,729.0,-0.284,-0.186,-0.393,-0.527,-0.696,-0.708,-0.704,-0.606,,0.425,0.312,0.317,0.321,0.164,20.559,20.165,19.944,19.3,19.134,0.07,0.0651129919431022,20.35099983215332,7.0,19.913000106811523,20.605499267578125,19.894399642944336,17.0,19.77630043029785,20.135099411010746,19.291200637817383,18.0,18.98390007019043,19.51740074157715,19.48590087890625,8.0,19.45059967041016,19.598899841308597,19.17889976501465,11.0,19.02400016784668,19.48550033569336,0.05064622495007769,22.0404873,21.4711056,0.0286530312,15.64700031280518,14.4370002746582,11.50300025939941,,,,,0.07206558124371067,0.124,0.104,0.079,0.062,0.043,0.02,0.013,0.009,0.121,0.095,0.065,0.049,0.036,0.091,0.065,0.048,0.038,0.031
5BZQJ0017+8135,00 17 08.45,+81 35 08.19,3.387,15.9,7211,693.0,,0.77,,0.478,885.0,,0.112,0.725,-0.133,-1.216,0.434,-0.162,0.116,,0.061,0.485,0.182,0.07,0.433,,,,,,,0.06934913073754,16.83169937133789,7.0,16.75309944152832,16.855899810791016,16.297700881958008,11.0,16.27400016784668,16.314800262451172,16.08650016784668,13.0,16.07069969177246,16.10379981994629,15.93630027770996,7.0,15.90530014038086,15.940500259399414,15.868300437927246,11.0,15.823699951171877,15.88379955291748,,,,,12.72200012207031,12.27799987792969,9.58899974822998,7.176000118255615,14.7209997177124,14.12399959564209,13.54399967193604,0.7622142785368468,0.805,0.674,0.509,0.403,0.28,0.132,0.083,0.056,0.788,0.614,0.425,0.315,0.235,0.589,0.422,0.312,0.246,0.202
5BZQJ0017-0512,00 17 35.81,-05 12 41.61,0.227,17.6,7211,174.0,,0.8,1.4e-09,0.588,241.0,,0.465,-0.195,0.344,1.025,-0.834,-0.162,-0.172,,0.146,0.208,0.53,,,18.0,17.895,17.549,17.116,17.03,0.07,0.1864286763651632,18.287599563598636,6.0,18.27440071105957,18.6481990814209,17.874099731445312,11.0,17.827600479125977,18.194000244140625,17.197599411010742,15.0,16.84939956665039,17.563899993896484,17.576499938964844,10.0,17.167699813842773,17.98430061340332,17.381000518798828,11.0,17.073999404907227,17.71940040588379,0.1734768794337616,19.0776482,19.26168,0.0300164055,12.99499988555908,11.91899967193604,9.213000297546387,6.736000061035156,16.65299987792969,15.97900009155273,15.1269998550415,0.1797677301414091,0.132,0.111,0.084,0.066,0.046,0.022,0.014,0.009,0.129,0.101,0.07,0.052,0.039,0.097,0.069,0.051,0.04,0.033
5BZBJ0017+1451,00 17 36.89,+14 51 01.9,0.303,17.8,7300,59.0,,,,0.48,50.0,,-0.698,0.503,,,,,,,,0.009,,,,18.793,18.312,17.827,17.502,17.26,0.1,0.1968394490292845,18.59309959411621,2.0,18.58769989013672,18.598499298095703,17.47599983215332,3.0,17.463300704956055,17.54010009765625,17.578800201416016,12.0,17.459699630737305,17.79789924621582,17.37150001525879,6.0,17.358200073242188,17.583799362182617,17.154600143432617,9.0,17.102100372314453,17.398799896240234,,,,,13.04899978637695,12.23299980163574,9.9399995803833,7.849999904632568,16.00300025939941,15.34799957275391,14.50800037384033,0.3057683227540335,0.198,0.166,0.125,0.099,0.069,0.032,0.021,0.014,0.194,0.151,0.104,0.078,0.058,0.145,0.104,0.077,0.06,0.05
5BZQJ0017-2748,00 17 58.99,-27 48 21.09,1.169,19.3,7211,344.0,,,,0.751,331.0,,0.516,-0.019,-0.007,0.008,-0.314,-0.198,-0.142,,0.125,0.066,0.277,,-0.065,,,,,,,0.5282811518209496,20.37619972229004,9.0,20.223800659179688,20.604900360107425,19.231000900268555,10.0,19.138599395751957,19.26370048522949,18.11910057067871,16.0,18.077999114990234,18.141700744628903,17.440200805664062,7.0,17.33329963684082,17.525400161743164,16.947200775146484,9.0,16.903099060058594,16.960599899291992,0.5137441022602063,21.7033215,19.9517078,0.0251812581,12.22500038146973,10.85200023651123,7.565999984741211,5.034999847412109,15.48400020599365,14.46500015258789,13.64999961853027,0.5271092031049449,0.108,0.09,0.068,0.054,0.037,0.018,0.011,0.008,0.106,0.082,0.057,0.042,0.031,0.079,0.057,0.042,0.033,0.027
